instance,algorithm,movement_mode,scheme,rally_mode,binarization_input,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scpd3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,67,74.0,2.7777777777777777,True,0.03333333333333333,4622,19957,1.5910252495668828,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,46,73.0,1.3888888888888888,True,0.03333333333333333,4302,19983,1.5824469169601798,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,78,75.0,4.166666666666667,True,0.72,474,19963,1.1829482498578727,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,79,76.0,5.555555555555555,True,0.78,362,19750,1.1873370418325067,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,80,78.0,8.333333333333334,True,0.7833333333333333,429,19998,1.196381791960448,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,75,76.0,5.555555555555555,True,0.7566666666666667,356,19856,1.2640115423128009,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,70,78.0,8.333333333333334,True,0.82,370,19738,1.251143249683082,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,121,74.0,2.7777777777777777,True,0.59,619,20168,1.2556662079878151,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,53,74.0,2.7777777777777777,True,0.03333333333333333,4735,20245,1.6547647500410676,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,66,74.0,2.7777777777777777,True,0.03333333333333333,4670,19963,1.7169878329150379,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,58,76.0,5.555555555555555,True,0.03333333333333333,4828,20296,1.7243827083148062,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,41,28.0,3.7037037037037037,True,0.03333333333333333,2323,24629,2.358130792155862,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,133,28.0,3.7037037037037037,True,0.03333333333333333,2393,24858,2.384698166977614,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,51,28.0,3.7037037037037037,True,0.03333333333333333,2451,24821,2.323040292132646,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,68,29.0,7.407407407407407,True,0.79,203,24831,2.2486115829087794,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,40,29.0,7.407407407407407,True,0.8233333333333334,180,24994,2.243711874820292,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,56,29.0,7.407407407407407,True,0.8333333333333334,166,24960,2.089133500121534,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,54,28.0,3.7037037037037037,True,0.8566666666666667,151,24775,2.100295915734023,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,54,31.0,14.814814814814815,True,0.85,142,24965,2.106774916872382,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,77,28.0,3.7037037037037037,True,0.7266666666666667,278,25012,2.0120500838384032,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,34,29.0,7.407407407407407,True,0.03333333333333333,2465,24704,2.3019660003483295,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,53,28.0,3.7037037037037037,True,0.03333333333333333,2603,24948,2.361782417166978,3.13.15,2.5.1,development,large,optimum
scpnre3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,21,28.0,3.7037037037037037,True,0.03333333333333333,2383,24804,2.6844581249170005,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,76,14.0,0.0,True,0.043333333333333335,1340,24762,2.233502666000277,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,19,14.0,0.0,True,0.04,1316,24960,2.3362399158068,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,73,15.0,7.142857142857143,True,0.04,1387,24894,2.3123984578996897,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,38,16.0,14.285714285714286,True,0.8766666666666667,101,24800,2.0942045003175735,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,21,14.0,0.0,True,0.8066666666666666,131,25016,1.964660415891558,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,26,16.0,14.285714285714286,True,0.9133333333333333,55,24939,1.952637624926865,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,90,15.0,7.142857142857143,True,0.79,142,24844,1.9994926252402365,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,24,15.0,7.142857142857143,True,0.8833333333333333,78,25000,1.9481712090782821,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,16,16.0,14.285714285714286,True,0.7866666666666666,131,25003,1.949087165761739,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,41,15.0,7.142857142857143,True,0.03666666666666667,1404,24734,2.5959104583598673,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,25,14.0,0.0,True,0.04,1375,24961,2.3768922090530396,3.13.15,2.5.1,development,large,optimum
scpnrf3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,26,15.0,7.142857142857143,True,0.043333333333333335,1426,24887,2.3472007079981267,3.13.15,2.5.1,development,large,optimum
scpnrg3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,131,169.0,1.8072289156626506,True,0.03333333333333333,11267,50063,9.806196917314082,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,234,172.0,3.6144578313253013,True,0.03333333333333333,11997,50347,9.93121170764789,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,51,173.0,4.216867469879518,True,0.03333333333333333,11897,49863,8.83992716576904,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,87,176.0,6.024096385542169,True,0.72,1046,49973,7.210465916898102,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,74,178.0,7.228915662650603,True,0.7466666666666667,997,49959,7.316152582876384,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,118,178.0,7.228915662650603,True,0.66,1071,49654,8.107707208953798,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,134,176.0,6.024096385542169,True,0.63,1121,50039,8.107637709006667,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,96,189.0,13.855421686746988,True,0.7033333333333334,712,49792,7.957883041817695,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,107,175.0,5.421686746987952,True,0.68,938,49552,7.750253167003393,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,189,170.0,2.4096385542168677,True,0.03333333333333333,11248,50089,7.740444499999285,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,281,170.0,2.4096385542168677,True,0.03333333333333333,11845,50258,7.885574665851891,3.13.15,2.5.1,development,very_large,best_known
scpnrg3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,117,170.0,2.4096385542168677,True,0.03333333333333333,11426,49903,8.45786187518388,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,266,62.0,5.084745762711864,True,0.03333333333333333,5614,49806,8.21831166697666,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,66,63.0,6.779661016949152,True,0.03333333333333333,5677,49837,8.599486333783716,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,279,61.0,3.389830508474576,True,0.03333333333333333,5436,49463,8.401748500298709,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,64,66.0,11.864406779661017,True,0.8,323,49809,7.98555574985221,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,94,64.0,8.474576271186441,True,0.67,675,50180,5.442327083088458,3.13.15,2.5.1,development,very_large,best_known
scpnrh3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,84,65.0,10.169491525423728,True,0.74,487,49651,5.432721583172679,3.13.15,2.5.1,development,very_large,best_known
