instance,algorithm,movement_mode,scheme,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scp42,BPWO,PWO,S2-ELIT,29,10,6000,6000,1828,524.0,2.34375,True,0.0016666666666666668,130974,29489,3.7320896671153605,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,3,10,6000,6000,1623,524.0,2.34375,True,0.0016666666666666668,131007,29570,4.879108208231628,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,30,10,6000,6000,3525,524.0,2.34375,True,0.0016666666666666668,130103,28920,3.7360377912409604,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,4,10,6000,6000,2020,524.0,2.34375,True,0.0016666666666666668,130828,29187,3.7240044591017067,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,5,10,6000,6000,590,524.0,2.34375,True,0.0016666666666666668,130641,29427,3.7275681253522635,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,6,10,6000,6000,1440,524.0,2.34375,True,0.0016666666666666668,131133,29192,3.705972374882549,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,7,10,6000,6000,256,524.0,2.34375,True,0.0016666666666666668,130409,29218,3.71330145932734,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,8,10,6000,6000,50,525.0,2.5390625,True,0.0016666666666666668,130619,28699,3.921276416629553,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,9,10,6000,6000,4649,514.0,0.390625,True,0.0016666666666666668,131308,29311,3.9815940000116825,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,0,10,6000,6000,97,525.0,2.5390625,True,0.0016666666666666668,141351,30472,3.7773724999278784,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,1,10,6000,6000,863,524.0,2.34375,True,0.0016666666666666668,142064,31496,3.7787098749540746,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,10,10,6000,6000,138,514.0,0.390625,True,0.0016666666666666668,143739,32236,3.914582499768585,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,11,10,6000,6000,51,523.0,2.1484375,True,0.0016666666666666668,143376,32125,3.930371042340994,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,12,10,6000,6000,318,524.0,2.34375,True,0.0016666666666666668,142060,31641,4.718970499932766,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,13,10,6000,6000,651,524.0,2.34375,True,0.0016666666666666668,141655,31390,4.729912624694407,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,14,10,6000,6000,752,521.0,1.7578125,True,0.0016666666666666668,144615,32162,4.804211124777794,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,15,10,6000,6000,71,525.0,2.5390625,True,0.0016666666666666668,141474,30727,4.7556495000608265,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,16,10,6000,6000,3586,524.0,2.34375,True,0.0016666666666666668,141371,30744,4.089872041717172,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,17,10,6000,6000,2805,514.0,0.390625,True,0.0016666666666666668,142782,31947,4.086401333101094,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,18,10,6000,6000,141,525.0,2.5390625,True,0.0016666666666666668,140856,30531,3.966730957850814,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,19,10,6000,6000,431,521.0,1.7578125,True,0.0016666666666666668,144583,32618,3.998417291790247,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,2,10,6000,6000,4804,524.0,2.34375,True,0.0016666666666666668,141987,30862,3.7832707092165947,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,20,10,6000,6000,1201,524.0,2.34375,True,0.0015,142134,31374,3.8840321670286357,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,21,10,6000,6000,53,515.0,0.5859375,True,0.0016666666666666668,142015,31344,3.8882528748363256,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,22,10,6000,6000,2585,521.0,1.7578125,True,0.0016666666666666668,143192,31444,3.876469832845032,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,23,10,6000,6000,2160,522.0,1.953125,True,0.0016666666666666668,142727,31908,3.9006064157001674,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,24,10,6000,6000,311,524.0,2.34375,True,0.0016666666666666668,142681,31752,3.805454291868955,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,25,10,6000,6000,1173,524.0,2.34375,True,0.0016666666666666668,142539,31498,3.821452083066106,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,26,10,6000,6000,1193,524.0,2.34375,True,0.0016666666666666668,142501,31485,3.8189190407283604,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,27,10,6000,6000,2644,524.0,2.34375,True,0.0015,142382,31323,3.8010263331234455,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,28,10,6000,6000,4549,524.0,2.34375,True,0.0015,141534,30793,3.8198881247080863,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,29,10,6000,6000,1156,521.0,1.7578125,True,0.0016666666666666668,144164,31916,3.83371837483719,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,3,10,6000,6000,846,524.0,2.34375,True,0.0016666666666666668,141836,31422,3.765216000378132,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,V3-ELIT,30,10,6000,6000,1232,524.0,2.34375,True,0.0016666666666666668,142168,31533,3.8273637499660254,3.13.15,2.5.1,test,small,optimum
